step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
78,adverse,98.14497526130583,0.10666666666666666,2.8913600950176956,0.45064195228095305,0.04410914227757877,12.689704457471523,-17.89534359533047,2.1856287111682544,3.797091478867137,0.8057313838494415,0,,-4,180.25678091238123,-15928.808284017954,8.41783267124155,605.9449813032479
79,adverse,98.10628396081053,0.1065079365079365,2.871118999183345,0.4488500492538601,0.044134161594319814,12.668014003620671,-17.886464209908738,2.1704681303883255,3.7717698679783647,0.8006508687950196,0,,-4,179.54001970154403,-15858.503568891241,8.431896427018048,607.0529866046163
80,adverse,97.95150067389815,0.10634920634920635,2.799346629238954,0.4419309255235512,0.04413064956305569,12.608249448641091,-17.81237891518417,2.1167106252999766,3.681982633177932,0.7826360039389775,0,,-4,176.77237020942047,-15587.462366882606,8.48611551123662,607.9179211164374
81,adverse,98.21916195260395,0.10619047619047618,2.916364586802949,0.4536688064351794,0.04421514354839744,12.682564726149012,-17.96978950455362,2.204357075515409,3.8283720980904894,0.8120075112875402,0,,-4,181.46752257407175,-16048.708528164541,8.578346297335786,608.3336259548487
82,adverse,98.28566412147865,0.10603174603174603,2.943773629364941,0.45652934298531644,0.044254290780825406,12.691988871205671,-18.015780787099796,2.224886448394341,3.862660810335541,0.8188871809706001,0,,-4,182.6117371941266,-16161.190913972903,8.600838276101705,609.4155007827758
83,adverse,97.72123270137823,0.10587301587301587,2.690328222059378,0.4314834307266568,0.04414703800967164,12.497488900483175,-17.710157793473364,2.0350558383224744,3.545600605796282,0.7552723837369039,0,,-4,172.59337229066273,-15182.379747347793,8.796639669705447,607.5260601599111
84,adverse,97.3094882318032,0.1057142857142857,2.5136351980234437,0.41323588165609015,0.04396363843085361,12.322411722732596,-17.449813687702438,1.9027127633195593,3.3245576327273283,0.7109224347038844,0,,-4,165.29435266243607,-14472.257935504094,8.938692442628772,606.9968504753779
85,adverse,97.61273750375545,0.10555555555555554,2.638169889130694,0.42649258624924963,0.04416193842850754,12.43655916114536,-17.66459295154214,1.99598924695889,3.480350531302498,0.7421806421718041,0,,-4,170.59703449969984,-14989.970747608904,9.042214300678124,607.204844277132
86,adverse,97.84648349382378,0.10539682539682539,2.7362403765465118,0.4367321364365964,0.04428793188917732,12.512998892010954,-17.821076165258805,2.0694440420333375,3.603036711059686,0.7667963345131744,-1,3.603036711059686,-5,218.36606821829824,-19304.653852159536,9.997020694530674,693.5778491001256
87,adverse,97.62513265213616,0.10523809523809523,2.6378457634158536,0.4268364302855188,0.04423005047064038,12.421433516949822,-17.69540448916916,2.0207464767984744,3.504945050033233,0.7420992866173792,0,,-5,213.4182151427594,-18821.715646279346,10.093627657099226,694.3430357067482
88,adverse,97.62416401756906,0.10507936507936508,2.634622730411131,0.4266914798889779,0.04426086333011898,12.41109237256776,-17.706247869589056,2.0183324250779373,3.5009130357443246,0.7412903053331938,0,,-5,213.34573994448897,-18814.641730702315,10.095042723227857,695.746412882545
89,adverse,97.77712543758864,0.10492063492063491,2.6975814155033504,0.43336936384375313,0.04435779592950754,12.45843327196905,-17.814090477434274,2.0654884802120095,3.5796743507946913,0.7570929352913409,0,,-5,216.68468192187657,-19141.179173683882,10.16033715293823,696.8354432437627
90,adverse,97.93821409382616,0.10476190476190475,2.765124209442263,0.44042699171392713,0.04444467393674218,12.505052016834474,-17.92238205006543,2.116078032872255,3.6641703860122705,0.774046176570008,0,,-5,220.21349585696356,-19486.854029502643,10.229458299872595,697.9003693654231
91,adverse,98.24080721283626,0.1046031746031746,2.8975579600285357,0.4538037394566624,0.04454129926342722,12.590692640297341,-18.101810669157082,2.2152709120613734,3.829845007995698,0.8072870479671624,0,,-5,226.9018697283312,-20144.056691816655,10.360872549485475,698.1871683821519
92,adverse,98.32912352370039,0.10444444444444444,2.9349284724623743,0.45765776159376864,0.04458325996703532,12.606064729845215,-18.159475763822503,2.2432614258743184,3.87659551905043,0.8166670465880559,0,,-5,228.8288807968843,-20333.57589746983,10.398768811363734,699.5031519659351
93,adverse,98.29562405864192,0.10428571428571427,2.9167414700149337,0.456082912376015,0.04461318888165165,12.586775526623637,-18.154741481269898,2.229639361041185,3.8538435789886822,0.8121021089737483,0,,-5,228.0414561880075,-20256.190984219815,10.41424889002947,700.9155280143641
94,adverse,98.20529727166902,0.10412698412698412,2.872851764941288,0.4519691213065879,0.0446346981057006,12.55057872390181,-18.119793454641698,2.1967659719410246,3.798937557941551,0.8010857930002633,1,2.1967659719410246,-4,180.78764852263515,-15836.241467263553,11.362363735828701,768.922592971332
95,adverse,98.57111288532153,0.10396825396825396,3.0382705937064216,0.46823025831764575,0.04468605263761499,12.639505823315924,-18.313385923359117,2.29566467468611,3.9808765127267334,0.8426059190203118,0,,-4,187.2921033270583,-16477.521046317575,11.490594005585555,768.761775780622
96,adverse,97.79092253950367,0.1038095238095238,2.683716327800795,0.4332970250051025,0.04458688448409265,12.393656170239701,-17.905044324113188,2.0301035295227954,3.5373291260787947,0.7536127982779995,0,,-4,173.318810002041,-15111.33309339808,11.76388625461926,764.1866990301496
97,adverse,97.74249358333442,0.10365079365079365,2.6599462785641634,0.43103813759332377,0.04459931707867811,12.36589916307442,-17.886609430029388,2.0122997626445587,3.5075927944837684,0.747646515919605,0,,-4,172.4152550373295,-15023.035041200643,11.78154939768736,765.2834065288407
